"lat","long","strength","causalties","campaign","depiction","year","month","day","name","result","desc"
"31.4893","34.4737","19,000, 31,000","2,932 wounded, 512 missing, 523 killed","Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/e/e8/1stGazaBritishPrisoners00118v.jpg","1917","3","26","First Battle of Gaza","Ottoman victory","The First Battle of Gaza was fought on 26 March 1917 during the first attempt by the Egyptian Expeditionary Force (EEF), which was a British Empire military formation, formed on 10 March 1916 under the command of General Archibald Murray from the Mediterranean Expeditionary Force and the Force in Egypt (1914-15), at the beginning of the Sinai and Palestine Campaign of the First World War. Fighting took place in and around the town of Gaza on the Mediterranean coast when infantry and mounted infantry from the Desert Column, a component of the Eastern Force, attacked the town. Late in the afternoon, on the verge of capturing Gaza, the Desert Column was withdrawn due to concerns about the approaching darkness and large Ottoman reinforcements. This British defeat was followed a few weeks later by the even more emphatic defeat of the Eastern Force at the Second Battle of Gaza in April 1917. In August 1916, the EEF victory at Romani ended the possibility of land-based attacks on the Suez Canal, first threatened in February 1915 by the Ottoman Raid on the Suez Canal. In December 1916, the newly created Desert Column's victory at the Battle of Magdhaba secured the Mediterranean port of El Arish and the supply route, water pipeline & railway stretching eastwards across the Sinai Peninsula. In January 1917, the victory of the Desert Column at the Battle of Rafa completed the capture of the Sinai Peninsula and brought the EEF within striking distance of Gaza. Two months later, in March 1917, Gaza was attacked by Eastern Force infantry from the 52nd (Lowland) Division reinforced by an infantry brigade. This attack was protected from the threat of Ottoman reinforcements by the Anzac Mounted Division and a screen from the Imperial Mounted Division. The infantry attack from the south and southeast on the Ottoman garrison in and around Gaza was strongly resisted. While the Imperial Mounted Division continued to hold off threatening Ottoman reinforcements, the Anzac Mounted Division attacked Gaza from the north. They succeeded in entering the town from the north, while a joint infantry & mounted infantry attack on captured the position. However, the lateness of the hour, the determination of the Ottoman defenders, and the threat from the large Ottoman reinforcements approaching from the north & north east resulted in the decision by the Eastern Force to retreat. It has been suggested that this move snatched defeat from the jaws of victory."
"31.9333","35.9333","6,000 troops with 15 guns","123 missing, 1,010 wounded, 215 dead","Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/5/56/Camels_crossing_the_Jordan_River.jpg","1918","4","2","First Transjordan attack/First Battle of the Jordan","Ottoman victory","The First Transjordan attack on Amman (known to the British as the First Attack on Amman) and to their enemy as the First Battle of the Jordan took place between 21 March and 2 April 1918, as a consequence of the successful Battle of Tell 'Asur which occurred after the Capture of Jericho in February and the Occupation of the Jordan Valley began, during the Sinai and Palestine Campaign of World War I. During the First Transjordan attack large incursions into Ottoman territory occurred. Firstly the Passage of the Jordan River, was successfully captured between 21 and 23 March, followed by the first occupation of Es Salt in the hills of Moab between 24 and 25 March. The First Battle of Amman took place between 27 and 31 March when the Anzac Mounted Division and the Imperial Camel Corps Brigade (fighting dismounted as infantry) were reinforced by two battalions of 181st Brigade followed by a second two battalions from the 180th Brigade (60th London Division) and artillery. The Fourth Army headquarters located in Amman was strongly garrisoned and during the battle received reinforcements on the Hejaz railway, the strength of which eventually forced the attacking force to retire back to the Jordan Valley between 31 March and 2 April. The Jordan Valley would continue to be occupied by the Egyptian Expeditionary Force (EEF) through the summer until the middle of September 1918 when the Battle of Megiddo began. During the winter of 1917/1918, the considerable territorial gains by the EEF as a consequence of victories at the Battle of Mughar Ridge in November and the Battle of Jerusalem in December, from the Gaza-Beersheba line to the Jaffa-Jerusalem line, were consolidated. The front line was adjusted in February 1918 when the right flank of the Jaffa-Jerusalem line was secured by the capture of land to the east of Jerusalem and down into the Jordan Valley to Jericho and the Dead Sea. The Capture of Jericho was also a necessary precursor, along with the action of Tell 'Asur, and advances by Allenby's force across the Jordan River and into the hills of Moab towards Es Salt and Amman. In March, after several unsuccessful attempts by a British Empire force of Australian, British and New Zealand swimmers, the first Transjordan attack began with the passage of the Jordan River. The swimmers eventually got lines across the fast-flowing river while under fire from Ottoman forces on the east bank, and pontoon bridges were quickly constructed so that infantry and New Zealand mounted troops could cross the river to attack Ottoman defenders on the east bank where a bridgehead was eventually established. Subsequently, John Shea's force of infantry and mounted troops crossed the river and advanced eastwards across the high country; the central column of infantry moving along the main road quickly captured the Ottoman position at Shunet Nimrin on rising ground from the Jordan Valley and the town of Es Salt high in the hills. Meanwhile, the mounted columns continued marching to the north and south of the infantry column on to Amman 30 miles (48 km) east of Jericho on the high plateau. Their objective was to effectively cut the main supply line to the north and south of Amman by destroying long sections of the Hejaz Railway, including tunnels and a viaduct over which the railway travelled near the town. Amman was strongly defended by the Ottoman Army and the blown up sections of the railway were quickly replaced to allow reinforcements to continue to arrive and strengthen the defenders. British Empire infantry and artillery reinforcements were also sent forward from Es Salt, both of which took considerable time to cover the difficult and unfriendly terrain. Although the combined force of infantry and mounted troops made a determined attack on Amman, Shea was forced to retreat to the Jordan Valley from both Amman and Es Salt when it became clear the defenders were too strong, making it extremely difficult, if not impossible to achieve the operation's objective. The only territorial gains following the offensive were the establishment of bridgeheads on the eastern side of the river."
"30.467","33.78","22 Ottoman troops plus armed Bedouins","1 wounded","Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/5/5f/Royal_aircraft_factory_BE2c_at_the_Imperial_War_Museum.jpg","1917","2","21","Raid on Bir el Hassana","Retreat of last Ottoman garrisons out of the Sinai","The Raid on Bir el Hassana (Hasna) occurred in the Sinai Peninsula in February 1917, during World War I. It was a minor action between an augmented battalion of the Imperial Camel Corps on the one side and a score of Turkish troops plus some armed Bedouin on the other. The raid occasioned the first aeromedical evacuation in the British Army. The raid was the third of three actions fought by British forces seeking to recapture the Sinai Peninsula during the Sinai and Palestine Campaign of World War I. Egyptian Expeditionary Force (EEF) cavalry and camelry traveled into the centre of the Sinai Peninsula to attack and push the last Turkish garrisons back into Palestine."
"29.9","33.75","420 + and 3 aircraft, 64 to 130 Ottoman and Bedouin garrison","none","Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/f/f9/Nakhl00040v.jpg","1917","2","21","Raid on Nekhl","Retreat of last Ottoman garrisons out of the Sinai","The Raid on Nekhl (February 1917) was the second of three battles by British forces to recapture the Sinai Peninsula during the Sinai and Palestine Campaign of World War I. Egyptian Expeditionary Force (EEF) mounted forces travelled into the centre of the Sinai Peninsula to attack and push the last Ottoman Army garrisons back into Palestine. Nekhl had been a regional centre for British administration until the beginning of the war when Ottoman Empire forces invaded the area. During the Raid on the Suez Canal in February 1915 part of the attacking force had moved through Nekhl. By February 1917 the Ottoman garrisons in the region were well behind the EEF front line. As the occupation of Southern Palestine began these isolated forces were attacked and pushed back into Ottoman Palestine."
"31.4893","34.4737","4,500/8,000, 10,000/35,913","2,696","Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/c/c0/Falls2Map6TrdGaza75.jpeg","1917","11","2","Third Battle of Gaza","* Ottoman garrison abandons Gaza on 7 November as a result of fighting during theBattle of Tel el Khuweilfeand theBattle of Hareira and Sheria, Allied victory","The Third Battle of Gaza was fought on the night of 1-2 November 1917 between British and Ottoman forces during the Sinai and Palestine Campaign of World War I and came after the British Egyptian Expeditionary Force (EEF) victory at the Battle of Beersheba had ended the Stalemate in Southern Palestine. The fighting occurred at the beginning of the Southern Palestine Offensive, and, together with attacks on Hareira and Sheria on 6-7 November and the continuing Battle of Tel el Khuweilfe, which had been launched by General Edmund Allenby on 1 November, it eventually broke the Gaza-to-Beersheba line defended by the Yildirim Army Group. Despite having held this line since March 1917, the Ottoman Army was forced to evacuate Gaza and Tel el Khuweilfe during the night of 6-7 November. Only Sheria held out for most of the 7 November before it too was captured. Following British defeats at the First and Second battles of Gaza in March and April 1917, Lieutenant General Philip Chetwode commanding the EEF's Eastern Force and Kress von Kressenstein's Ottoman Empire force had each adopted a defensive posture and a stalemate had developed in Southern Palestine. Entrenched defences approximately on the lines held at the end of the second battle were strengthened, and both sides undertook regular mounted reconnaissances into the open eastern flank. In late June, Allenby replaced General Archibald Murray as commander of the EEF, which he quickly reorganised. At about the same time, the Ottoman Fourth Army was also restructured. As the stalemate continued in terrible conditions through the summer, reinforcements began to arrive to replace the large number of casualties suffered by the EEF during the previous fighting for Gaza, while several additional divisions also arrived. The Ottoman defenders were also reinforced at this time, and both sides carried out training while manning the front lines and monitoring the open eastern flank. By mid-October, as the Battle of Passchendaele continued on the Western Front, the last of the British reinforcements arrived as Allenby's preparations to commence a campaign of manoeuvre neared completion. Prior to the Second Battle of Gaza, the town had been developed into a strong modern fortress, with entrenchments, wire entanglements and a glacis on its south and south-eastern edges. A series of field works, mutually supported by artillery, machine guns and rifles, extended from Gaza eastwards to within 4 miles (6.4 km) of Beersheba. Beginning on 27 October, the EEF began a heavy and almost continuous bombardment of Gaza. During this time, the EEF's XXI Corps, holding the Gaza section of the line, had been mostly passive until the night of 1/2 November, when a series of determined night-time assaults were mounted against the Gaza defences. Yet these attacks were only partially successful due to the strength of the garrison. The bombardment of Gaza intensified on 6 November and during the night of 6/7 November successful attacks were launched on several trench systems. On the morning of 7 November, Gaza was found to have been evacuated during the night. The Gaza to Beersheba line subsequently collapsed and the Ottoman Seventh and Eighth Armies were forced into retreat. Following several battles during the pursuit, the EEF captured Jerusalem on 9 December 1917."
"39.9806","26.2369","1 regiment and one battalion, 1 regiment","786","Gallipoli_campaign","https://upload.wikimedia.org/wikipedia/commons/2/26/Orographical_map_of_the_Dardanelles_reduced_from_captured_Turkish_maps.jpg","1915","4","25","Landing at Kumkale","Inconclusive","The Battle of Kumkale was a World War I battle fought between Ottoman and French forces. It was a part of the Gallipoli Campaign fought on the Anatolian (Asian) part of the Dardanelles Strait as a diversion from the main landings on the Gallipoli peninsula (European side of the strait). Kumkale is the name of a village which now is a part of Troy national park."
"40.2303","26.2872","1brigade, reinforced by 2 morebattalions, 2 battalions, reinforced by 3regiments","2,277","Gallipoli_campaign","https://upload.wikimedia.org/wikipedia/commons/d/da/Captured_Turkish_trench_Lone_Pine_1915.jpg","1915","8","10","Battle of Lone Pine","ANZAC victory","The Battle of Lone Pine (also known as the Battle of Kanlı Sırt) was fought between Australian and New Zealand Army Corps (ANZAC) and Ottoman Empire forces during the Gallipoli Campaign of the First World War, between 6 and 10 August 1915. The battle was part of a diversionary attack to draw Ottoman attention away from the main assaults being conducted by British, Indian and New Zealand troops around Sari Bair, Chunuk Bair and Hill 971, which became known as the August Offensive. At Lone Pine, the assaulting force, initially consisting of the Australian 1st Brigade, managed to capture the main trench line from the two Ottoman battalions that were defending the position in the first few hours of the fighting on 6 August. Over the next three days, the fighting continued as the Ottomans brought up reinforcements and launched numerous counterattacks in an attempt to recapture the ground they had lost. As the counterattacks intensified the ANZACs brought up two fresh battalions to reinforce their newly gained line. Finally, on 9 August the Ottomans called off any further attempts and by 10 August offensive action ceased, leaving the Allies in control of the position. Nevertheless, despite the Australian victory, the wider August Offensive of which the attack had been a part failed and a situation of stalemate developed around Lone Pine which lasted until the end of the campaign in December 1915 when Allied troops were evacuated from the peninsula."
"40.2461","26.2778","Unknown, 4 divisions (initial)","unknown","Gallipoli_campaign, Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/5/5c/Battle_of_Sari_Bair,_second_phase.jpg","1915","8","21","Battle of Sari Bair","Ottoman victory",NA
"40.2414","26.2884","600, Unknown","372 killed and wounded","World_War_I, Gallipoli_campaign","https://upload.wikimedia.org/wikipedia/commons/6/60/Harold_Rush_headstone_closeup.jpg","1915","8","7","Battle of the Nek","Ottoman victory","The Battle of the Nek (Turkish: Kılıçbayır Muharebesi) was a minor battle that took place on 7 August 1915, during the Gallipoli campaign of World War I. The Nek was a narrow stretch of ridge on the Gallipoli Peninsula. The name derives from the Afrikaans word for a mountain pass but the terrain itself was a perfect bottleneck and easy to defend, as had been proven during an Ottoman attack in June. It connected Australian and New Zealand trenches on the ridge known as Russell's Top to the knoll called Baby 700 on which the Ottoman defenders were entrenched. The campaign on the Gallipoli Peninsula had begun in April 1915, but over the following months had developed into a stalemate. In an effort to break the deadlock, the British and their allies launched an offensive to capture the Sari Bair range. As part of this effort, a feint attack by Australian troops was planned at the Nek to support New Zealand troops assaulting Chunuk Bair. Early on 7 August 1915, two regiments of the Australian 3rd Light Horse Brigade, one of the formations under the command of Major General Alexander Godley for the offensive, mounted a futile bayonet attack on the Ottoman trenches on Baby 700. Due to poor co-ordination and inflexible decision making, the Australians suffered heavy casualties for no gain. A total of 600 Australians took part in the assault, assaulting in four waves; 372 were killed or wounded. Ottoman casualties were negligible."
"40.252","26.3085","15,000 men, 9th Division, 19th Division, (20,000â€“30,000 men)","12,000â€“13,000","Gallipoli_campaign","https://upload.wikimedia.org/wikipedia/commons/9/96/Chunuk_Bair_POWs.jpg","1915","8","19","Battle of Chunuk Bair","Ottoman victory",NA
"40.0783","26.1886","Unknown, 13,000","3,800","Gallipoli_campaign","https://upload.wikimedia.org/wikipedia/commons/2/26/Gurkha_soldiers_of_29th_Indian_Brigade_in_Gallipoli_1915.jpg","1915","7","5","Battle of Gully Ravine","British victory",NA
"40.2726","26.2931","4,000, Unknown","1,100","Middle_Eastern_theatre_of_World_War_I, Gallipoli_campaign","https://upload.wikimedia.org/wikipedia/commons/e/e8/Hill_60_Australian_Recruting_poster_1915.jpg","1915","8","29","Battle of Hill 60","Ottoman victory","The Battle of Hill 60 was the last major assault of the Gallipoli Campaign. It was launched on 21 August 1915 to coincide with the attack on Scimitar Hill made from the Suvla front by Major-General H. de B. De Lisle's British IX Corps, Frederick Stopford having been replaced in the few days previous. Hill 60 was a low knoll at the northern end of the Sari Bair range which dominated the Suvla landing. Capturing this hill along with Scimitar Hill would have allowed the Anzac and Suvla landings to be securely linked. Two major attacks were made by Allied forces, the first on 21 August and the second on 27 August. The first assault resulted in limited gains around the lower parts of the hill, but the Ottoman defenders managed to hold the heights even after the attack was continued by a fresh Australian battalion on 22 August. Reinforcements were committed, but nevertheless the second major assault on 27 August fared similarly, and although fighting around the summit continued over the course of three days, at the end of the battle the Ottoman forces remained in possession of the summit."
"40.2461","26.2778","10,000 men, 16,000 men","~900 dead, ~2,000 wounded, 4 taken prisoner","Gallipoli_campaign","https://upload.wikimedia.org/wikipedia/commons/5/5a/Medical_corp_in_action_at_Gallipoli,_Turkey.png","1915","4","25","Landing at Anzac Cove","* Turkish Army temporarily halted further progress, Inconclusive, * Allied forces established a beachhead","(Not to be confused with Landing at Suvla Bay.) The landing at Anzac Cove on Sunday, 25 April 1915, also known as the landing at Gaba Tepe and, to the Turks, as the Arıburnu Battle, was part of the amphibious invasion of the Gallipoli Peninsula by the forces of the British Empire, which began the land phase of the Gallipoli Campaign of the First World War. The assault troops, mostly from the Australian and New Zealand Army Corps (ANZAC), landed at night on the western (Aegean Sea) side of the peninsula. They were put ashore one mile (1.6 km) north of their intended landing beach. In the darkness, the assault formations became mixed up, but the troops gradually made their way inland, under increasing opposition from the Ottoman Turkish defenders. Not long after coming ashore, the ANZAC plans were discarded, and the companies and battalions were thrown into battle piecemeal and received mixed orders. Some advanced to their designated objectives, while others were diverted to other areas and ordered to dig in along defensive ridge lines. Although they failed to achieve their objectives, by nightfall the ANZACs had formed a beachhead, albeit much smaller than intended. In some places, they were clinging onto cliff faces with no organised defence system. Their precarious position convinced both divisional commanders to ask for an evacuation, but after taking advice from the Royal Navy about how practicable that would be, the army commander decided they would stay. The exact number of the day's casualties is not known. The ANZACs had landed two divisions, but over two thousand of their men had been killed or wounded, together with at least a similar number of Turkish casualties. Since 1916, the anniversary of the landings on 25 April has been commemorated as Anzac Day, becoming one of the most important commemorative dates for Australia and New Zealand. The anniversary is also commemorated in Turkey and the United Kingdom."
"40.3053","26.2283","1,500 men (initial), 2 divisions (initial), 27,000 men (final), 3,000 men (final)","21,500","Gallipoli_campaign","https://upload.wikimedia.org/wikipedia/commons/3/39/Bundesarchiv_Bild_183-R36255,_T%C3%83%C2%BCrkei,_Dardanellen,_Suvla-Bucht.jpg","1915","8","15","Landing at Suvla Bay","*None of the objectives were achieved., *British advance was stopped after 1 mile., Ottoman victory, *British failure","The landing at Suvla Bay was an amphibious landing made at Suvla on the Aegean coast of the Gallipoli peninsula in the Ottoman Empire as part of the August Offensive, the final British attempt to break the deadlock of the Battle of Gallipoli. The landing, which commenced on the night of 6 August 1915, was intended to support a breakout from the ANZAC sector, five miles (8 km) to the south. Although initially successful, against only light opposition, the landing at Suvla was mismanaged from the outset and quickly reached the same stalemate conditions that prevailed on the Anzac and Helles fronts. On 15 August, after a week of indecision and inactivity, the British commander at Suvla, Lieutenant-General Sir Frederick Stopford, was dismissed. His performance in command is often considered one of the most incompetent feats of generalship of the First World War."
"21.17","41.6","10 artillery pieces, 20 light machine guns, 12,000 tribal levies, 1500 Ikhwan skirmishers, 1500 tribal levies, 20 heavy machine guns, 850 regulars","All save for 157 regulars, All equipment captured","Al-Khurma_dispute, Saudi_conquest_of_Hejaz","https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_the_Emirate_of_Nejd_and_Hasa.svg","1924","5","26","Battle of Turubah","End ofHashemitepower in theArabian Peninsula, OverwhelmingIbn Saudvictory","The Battle of Turubah was fought on May 26, 1924. It was fought between the forces of Hussein bin Ali, under the command of his son Abdullah bin Al-Hussein, and forces under the command of Abdulaziz bin Abdul Rahman Al Saud. It was a larger part of the Hejaz-Nejd War, as well as the Al-Khurma dispute. The battle resulted in the end of Hussein's hopes to expand into the Arabian peninsula, as well as opening the way for Ibn Saud to fortify his own control over the region, which in turn would eventually lead to the creation of Saudi Arabia."
"21.17","41.6","10 artillery pieces, 20 light machine guns, 12,000 tribal levies, 1500 Ikhwan skirmishers, 1500 tribal levies, 20 heavy machine guns, 850 regulars","All save for 157 regulars, All equipment captured","Al-Khurma_dispute, Saudi_conquest_of_Hejaz","https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_the_Emirate_of_Nejd_and_Hasa.svg","1924","5","26","Battle of Turubah","End ofHashemitepower in theArabian Peninsula, OverwhelmingIbn Saudvictory","The Battle of Turubah was fought on May 26, 1924. It was fought between the forces of Hussein bin Ali, under the command of his son Abdullah bin Al-Hussein, and forces under the command of Abdulaziz bin Abdul Rahman Al Saud. It was a larger part of the Hejaz-Nejd War, as well as the Al-Khurma dispute. The battle resulted in the end of Hussein's hopes to expand into the Arabian peninsula, as well as opening the way for Ibn Saud to fortify his own control over the region, which in turn would eventually lead to the creation of Saudi Arabia."
"30.89","34.02","6,000, 2,000","124 wounded, 22 dead","Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/d/dd/Camel_corps_at_Magdhaba.jpg","1916","12","23","Battle of Magdhaba","British victory","The Battle of Magdhaba took place on 23 December 1916 during the Defence of Egypt section of the Sinai and Palestine Campaign in the First World War. The attack by the Anzac Mounted Division took place against an entrenched Ottoman Army garrison to the south and east of Bir Lahfan in the Sinai desert, some 18-25 miles (29-40 km) inland from the Mediterranean coast. This Egyptian Expeditionary Force (EEF) victory against the Ottoman Empire garrison also secured the town of El Arish after the Ottoman garrison withdrew. In August 1916, a combined Ottoman and German Empire army had been forced to retreat to Bir el Abd, after the British victory in the Battle of Romani. During the following three months the defeated force retired further eastwards to El Arish, while the captured territory stretching from the Suez Canal was consolidated and garrisoned by the EEF. Patrols and reconnaissances were carried out by British forces, to protect the continuing construction of the railway and water pipeline and to deny passage across the Sinai desert to the Ottoman forces by destroying water cisterns and wells. By December 1916, construction of the infrastructure and supply lines had sufficiently progressed to enable the British advance to recommence, during the evening of 20 December. By the following morning a mounted force had reached El Arish to find it abandoned. An Ottoman Army garrison in a strong defensive position was located at Magdhaba, some 18-30 miles (29-48 km) inland to the south east, on the Wadi el Arish. After a second night march by the Anzac Mounted Division (Australian and New Zealand Mounted Division), the attack on Magdhaba was launched by Australian, British and New Zealand troops against well-entrenched Ottoman forces defending a series of six redoubts. During the day's fierce fighting, the mounted infantry tactics of riding as close to the front line as possible and then dismounting to make their attack with the bayonet supported by artillery and machine guns prevailed, assisted by aircraft reconnaissances. All of the well-camouflaged redoubts were eventually located and captured and the Ottoman defenders surrendered in the late afternoon."
"31.265","34.235","Imperial Camel Corps Brigade, Desert Column, ANZAC Mounted Division, Ottoman garrison of 2,000 soldiers, 7th Light Car Patrol","415 wounded, 71 killed,","Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/9/9f/British_ambulance_wagons_after_the_Battle_of_Rafa_in_1917.jpg","1917","1","9","Battle of Rafa","British victory","The Battle of Rafa, also known as the Action of Rafah, fought on 9 January 1917, was the third and final battle to complete the recapture of the Sinai Peninsula by British forces during the Sinai and Palestine campaign of the First World War. The Desert Column of the Egyptian Expeditionary Force (EEF) attacked an entrenched Ottoman Army garrison at El Magruntein to the south of Rafah, close to the frontier between the Sultanate of Egypt and the Ottoman Empire, to the north and east of Sheikh Zowaiid. The attack marked the beginning of fighting in the Ottoman territory of Palestine. After the British Empire victories at the Battle of Romani in August 1916 and the Battle of Magdhaba in December, the Ottoman Army had been forced back to the southern edge of Palestine as the EEF pushed eastwards supported by extended lines of communication. This advance depended on the construction of a railway and a water pipeline. With the railway reaching El Arish on 4 January 1917, an attack on Rafa by the newly-formed Desert Column became possible. During the day-long assault, the Ottoman garrison defended El Magruntein's series of fortified redoubts and trenches on rising ground surrounded by flat grassland. They were eventually encircled by Australian Light Horsemen, New Zealand mounted riflemen, mounted yeomanry, cameliers and armoured cars. In the late afternoon, the New Zealand Mounted Rifles Brigade captured the central redoubt and the remaining defences were occupied shortly afterwards."
"30.992","32.648","14,000, 16,000","1,130","Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/f/f1/AWM_P01034.013AFC_pilots.jpeg","1916","8","5","Battle of Romani","British Empire victory","The Battle of Romani was the last ground attack of the Central Powers on the Suez Canal at the beginning of the Sinai and Palestine campaign during the First World War. The battle was fought between 3 and 5 August 1916 near the Egyptian town of Romani and the site of ancient Pelusium on the Sinai Peninsula, 23 miles (37 km) east of the Suez Canal. This victory by the 52nd (Lowland) Division and the Anzac Mounted Division of the Egyptian Expeditionary Force (EEF) over a joint Ottoman and German force, which had marched across the Sinai, marked the end of the Defence of the Suez Canal campaign, also known as the Offensive zur Eroberung des Suezkanals and the İkinci Kanal Harekâtı, which had begun on 26 January 1915. This British Empire victory ensured the safety of the Suez Canal from ground attacks and ended the Central Powers' plans to disrupt traffic through the canal by gaining control of the strategically important northern approaches to it. The pursuit by the Anzac Mounted Division, which ended at Bir el Abd on 12 August, began the Sinai and Palestine Campaign. Thereafter the Anzac Mounted Division supported by the Imperial Camel Brigade were on the offensive, pursuing the German and Ottoman army many miles across the Sinai Peninsula, reversing in a most emphatic manner the defeat suffered at Katia three months earlier. From late April 1916, after a German-led Ottoman force attacked British yeomanry at Katia, British Empire forces in the region at first doubled from one brigade to two and then grew as rapidly as the developing infrastructure could support them. The construction of the railway and a water pipeline soon enabled an infantry division to join the light horse and mounted rifle brigades at Romani. During the heat of summer, regular mounted patrols and reconnaissance were carried out from their base at Romani, while the infantry constructed an extensive series of defensive redoubts. On 19 July the advance of a large German, Austrian and Ottoman force across the northern Sinai was reported. From 20 July until the battle began, the Australian 1st and 2nd Light Horse Brigades took turns pushing out to battle the advancing hostile column. During the night of 3-4 August the advancing force, including the German Pasha I formation and the Ottoman 3rd Infantry Division, launched an attack from Katia on Romani. Forward troops quickly became engaged with the screen established by the 1st Light Horse Brigade (Anzac Mounted Division). During fierce fighting before dawn on 4 August, the Australian light horsemen were forced to slowly retire. At daylight their line was reinforced by the 2nd Light Horse Brigade, and about mid morning the 5th Mounted Brigade and the New Zealand Mounted Rifles Brigade joined the battle. Together these four brigades of the Anzac Mounted Division managed to contain and direct the determined German and Ottoman forces into deep sand. Here they came within range of the strongly entrenched 52nd (Lowland) Division defending Romani and the railway. Coordinated resistance by all these EEF formations, the deep sand, the heat and thirst prevailed, and the German, Austrian and Ottoman advance was checked. Although the attacking force fought strongly to maintain its positions the next morning, by nightfall they had been pushed back to their starting point at Katia. The retiring force was pursued by the Anzac Mounted Division between 6 and 9 August, during which the Ottomans and Germans forces fought a number of strong rearguard actions against the advancing Australian light horse, British yeomanry and New Zealand mounted rifle brigades. The pursuit ended on 12 August, when the German and Ottoman force abandoned their base at Bir el Abd and retreated to El Arish."
"40.2461","26.2778","Unknown, 4 divisions (initial)","unknown","Gallipoli_campaign, Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/5/5c/Battle_of_Sari_Bair,_second_phase.jpg","1915","8","21","Battle of Sari Bair","Ottoman victory",NA
"40.3667","26.45","16 divisions, *New Zealanders, Total: 489,000, (Supported by), *Germans, * 345,000 British (including Irish, Indians and Newfoundlanders), 5divisions, 6 divisions, 15 divisions, *Australians, civilian labourers, Total: 315,500, * 79,000 French","----, France:, Australia:, British Empire:, New Zealand:, 18,000 wounded, (31,389 killed, 18,500 wounded, 198,340, 20,000 evacuated sick, 3,431 killed, 4,140 wounded, 7,594 killed, 78,494 evacuated sick), 78,749 wounded, 9,000 killed & missing, 9,708 missing and POW, Total: 300,000 (56,707 killed)","Middle_Eastern_theatre_of_World_War_I","https://upload.wikimedia.org/wikipedia/commons/4/44/Greek_boys_bones_Anzac_Cove_1919.jpg","1916:1915","1:2","9, 17","Gallipoli campaign","Ottoman victory","The Gallipoli campaign was a military campaign in the First World War that took place on the Gallipoli peninsula (Gelibolu in modern Turkey), from 17 February 1915 to 9 January 1916. The Entente powers, Britain, France and Russia, sought to weaken the Ottoman Empire, one of the Central Powers, by taking control of the Ottoman straits. This would expose the Ottoman capital at Constantinople to bombardment by Allied battleships and cut it off from the Asian part of the empire. With Turkey defeated, the Suez Canal would be safe and a year-round Allied supply route could be opened through the Black Sea to warm-water ports in Russia. The attempt by the Allied fleet to force a passage through the Dardanelles in February 1915 failed and was followed by an amphibious landing on the Gallipoli peninsula in April 1915. In January 1916, after eight months' fighting, with approximately 250,000 casualties on each side, the land campaign was abandoned and the invasion force withdrawn. It was a costly campaign for the Entente powers and the Ottoman Empire as well as for the sponsors of the expedition, especially the First Lord of the Admiralty (1911-1915), Winston Churchill. The campaign was considered a great Ottoman victory. In Turkey, it is regarded as a defining moment in the history of the state, a final surge in the defence of the motherland as the Ottoman Empire retreated. The struggle formed the basis for the Turkish War of Independence and the declaration of the Republic of Turkey eight years later, with Mustafa Kemal Atatürk, who rose to prominence as a commander at Gallipoli, as founder and president. The campaign is often considered to be the beginning of Australian and New Zealand national consciousness; 25 April, the anniversary of the landings, is known as Anzac Day, the most significant commemoration of military casualties and veterans in the two countries, surpassing Remembrance Day (Armistice Day)."
