"lat","long","strength","causalties","campaign","depiction","year","month","day","name","result","desc"
"50.9167","2.91667","1 infantry battalion, 11 tanks","infantry: 15 wounded, tank crews: 2 killed, 13â€“14 wounded","Battle_of_Passchendaele","https://upload.wikimedia.org/wikipedia/commons/0/0f/German_defences_east_of_Ypres_mid-1917.jpg","1917","8","19","Action of the Cockcroft, 19 August 1917","British victory","The action of the Cockcroft took place on 19 August 1917 in the First World War on the Western Front, during the Third Battle of Ypres. At the Battle of Langemarck (16-18 August) the infantry of the 48th (South Midland) Division (Major-General Robert Fanshawe) and the 11th (Northern) Division (Major General Henry Davies) of XVIII Corps had been stopped well short of their objectives. The British had been shot down by the German garrisons of blockhouses and pillbox outposts of the Wilhelmstellung (the third German defensive position). At a conference called by General Hubert Gough, the Fifth Army commander, on 17 August, Gough and the corps commanders arranged for local attacks to be made at various points, to reach a good jumping-off line for another general attack on 25 August. The commanders of XIX Corps and XVIII Corps were ordered to arrange advances to within about 200 yd (180 m) of the Wilhelmstellung, to come into line with the XIV Corps on the left flank; II Corps, further south, was to capture Inverness Copse on 22 August. At 4:45 a.m. on 19 August, five tanks of the 1st Tank Brigade broke down or ditched; seven others advanced up the St Julian-Poelcappelle road behind a smoke barrage, their noise smothered by low-flying British aircraft. The tanks were followed by parties of the 1/8th Battalion, Royal Warwickshire Regiment, ready to occupy the strong points and pillboxes as their garrisons were overcome by the tanks. At most of the pillboxes, the German occupants retreated as soon as they saw the tanks; at Triangle Farm, Maison du Hibou and the Cockcroft, the garrisons stood their ground, suffering about 100 casualties and thirty men taken prisoner. Two of the tanks were knocked out and two crew were killed along with 13 to 14 wounded; fifteen Royal Warwicks were also wounded. In 1996, Prior and Wilson wrote that the method was hard to repeat and created unrealistic expectations of the tanks. In 2017, Nick Lloyd wrote that the attack had been a remarkable exercise in ingenuity and imagination which raised Tank Corps morale."
"50.8436","2.97183","6 regiments, 2 divisions","18th (Eastern) Division: 1,526 (31 July â€“ 10 August), 25th Division: 1,291","World_War_I, Battle_of_Passchendaele","https://upload.wikimedia.org/wikipedia/commons/0/0f/German_defences_east_of_Ypres_mid-1917.jpg","1917","8","10","Capture of Westhoek","German victory","The Capture of Westhoek (10 August 1917) took place on the Gheluvelt Plateau near Ypres in Belgium, during the Third Battle of Ypres (31 July - 10 November 1917), in the First World War. The British Fifth Army attacked the Gheluvelt Plateau at the Battle of Pilckem Ridge (31 July - 2 August) but the German 4th Army had fortified its positions in the Ypres Salient since the Second Battle of Ypres (22 April - 25 May 1915). The British reached the first objective in the south and the second objective on the northern flank, then lost some ground to German counter-attacks. A British attack due on 2 August was postponed because torrential rains from the afternoon of 31 July until 5 August washed out the battlefield. The ground had been churned by artillery-fire into sloughs of mud, flooded shell craters, fallen trees and barbed wire. After several postponements, the attack was set for 10 August. British artillery fired a preparatory bombardment from Polygon Wood to Langemarck for the main attack due on 14 August but the German guns concentrated on the Gheluvelt Plateau. British counter-battery fire was hampered by low cloud and rain, which made air observation extremely difficult and shells were wasted on empty gun emplacements. Fresh divisions took over by 4 August but the front-line troops had to be relieved every 48 hours, which exhausted all of the infantry by 10 August. The German 52nd Reserve Division, which had not been relieved after 31 July and the 54th Division, which had taken over on the northern flank of the Plateau by 4 August, were also exhausted. The British attack on the right flank began well and some troops quickly reached their objectives. The 74th Brigade of the 25th Division on the left flank advanced quickly and reached its objectives by 5:30 a.m. The Germans in Westhoek were rushed but on the right flank, sniping and attacks by German aircraft caused an increasing number of British casualties. German artillery began an SOS barrage at 6.00 a.m., from Stirling Castle to Westhoek. The foremost British infantry were cut off in the open and counter-attacked. Around 7:00 p.m., fresh German infantry advanced behind a smokescreen and by nightfall, Inverness Copse and most of Glencorse Wood had been recaptured. The 25th Division held on around Westhoek but lost 158 men killed, 1,033 wounded and more than 100 missing. The defeat of the 18th (Eastern) Division at Inverness Copse, Fitzclarence Farm and Glencorse Wood left German snipers and machine-gunners free to fire into the right flank of the 25th Division. German counter-attacks continued into the night but communication by SOS rockets, daylight lamps, carrier pigeons and runners, enabled the British artillery accurately to bombard German troops as they assembled."
"50.9167","2.91667","36th Division, 58th (2/1st London) Division","20â€“25 September: 1,236, 26 September: 499","Western_Front_(World_War_I), Battle_of_Passchendaele, World_War_I","https://upload.wikimedia.org/wikipedia/commons/0/0f/German_defences_east_of_Ypres_mid-1917.jpg","1917","9","20","Capture of Wurst Farm","British victory","The Capture of Wurst Farm was an attack by the British 58th (2/1st London) Division against the German 36th Division on 20 September 1917, near Ypres, Belgium, during the Battle of the Menin Road Ridge, part of the Third Battle of Ypres (Battle of Passchendaele). Wurst Farm was at the lower end of Gravenstafel Ridge and several British attacks in the area since 31 July had been repulsed by the Germans. The British began a desultory bombardment on 31 August and the shelling became intense from 13 September, to soften the German defences, except in the area of the Fifth Army (General Hubert Gough), where the slow bombardment continued until 24 hours before zero hour, when a surprise hurricane bombardment was to be fired. XVIII Corps (Lieutenant-General Ivor Maxse) of the Fifth Army was to advance onto the Gravenstafel Spur, an area held by the German 36th Division since 8 September. The 58th (2/1st London) Division (Major-General Hew Dalrymple Fanshawe) was to conduct the attack, between the 55th (West Lancashire) Division on the right flank and the 51st (Highland) Division on the left. The 58th (2/1st London) Division objective was 1,000 yd (910 m) ahead, among German strongpoints on Wurst Farm Ridge, at the west end of Gravenstafel Spur. The right-hand brigade made a decoy attack and the left-hand brigade attacked from the left flank, concealed by mist. The feint captured Winnipeg crossroads as the main attack by three battalions one behind the other, advanced from Vancouver Farm, Keerselaere and took Hubner Farm. The two following battalions leap-frogged the leading battalion and turned right, half-way up the spur to reach Wurst Farm, keeping well up to the creeping barrage. The British took 301 prisoners and fifty machine-guns, then established outposts to the left, overlooking the Stroombeek valley. Late in the afternoon, a counter-attack by the to recover the Wilhelmstellung on the XVIII Corps front was routed, with up to 50 percent casualties in some battalions. The 58th (2/1st London) Division ascribed their success to excellent training, a good creeping barrage and smoke shell, which had thickened the mist and blinded the German defenders; gas shell barrages on the German reinforcement routes had depressed German morale. On 26 September, the 58th (2/1st London) Division advanced further up the ridge."
"50.9003","3.02111","3 Australian, 1 New Zealand divisions, 5 British","13,000","Battle_of_Passchendaele","https://upload.wikimedia.org/wikipedia/commons/0/0f/German_defences_east_of_Ypres_mid-1917.jpg","1917","10","12","First Battle of Passchendaele","German victory","The First Battle of Passchendaele took place on 12 October 1917 during the First World War, in the Ypres Salient on the Western Front. The attack was part of the Third Battle of Ypres and was fought west of Passchendaele village. The British had planned to capture the ridges south and east of the city of Ypres as part of a strategy decided by the Allies at conferences in November 1916 and May 1917. Passchendaele lay on the last ridge east of Ypres, 5 mi (8.0 km) from the railway junction at Roulers, which was an important part of the supply system of the German 4th Army. After a dry spell in September, rains began on 3 October and by the Battle of Poelcappelle on 9 October much of the British field artillery opposite Passchendaele was out of action due to rain, mud and German artillery-fire. The remaining guns were either left in old positions and fired at the limit of their range or were operated from any flat ground near wooden roadways or from platforms, many of which were unstable, where it was found impossible to move them forward. General Herbert Plumer and Field Marshal Douglas Haig were left under the impression that a big advance had been made towards Passchendaele ridge but most of the ground had been lost to German counter-attacks in the afternoon. The British attack on 12 October began 2,000-2,500 yd (1.1-1.4 mi; 1.8-2.3 km) from the village instead of the 1,500 yd (1,400 m) originally thought by the British commanders. Air reconnaissance revealed the true position too late to make substantial changes to the plan. The main attack of the Second Army was by the two Anzac Corps, supported by the Fifth Army to the north. On Passchendaele Ridge, opposite the I Anzac and II Anzac Corps, the attack was repulsed or captured ground was recovered by German counter-attacks. The attack on the right flank of the Fifth Army was a costly failure but on the left the fringe of Houthoulst Forest was gained. British attacks were postponed until the weather improved and communications behind the front were restored. The battle was a German defensive success but was mutually costly and two German divisions were diverted to Flanders to replace extraordinarily high losses. In the worst weather conditions of the campaign, in the five weeks after the Battle of Broodseinde, the number of troops engaged by the British amounted to no more than those involved in the Battle of Pilckem Ridge on 31 July. British casualties in October 1917 were the third highest of the war, after July 1916 and April 1917."
"50.9","3.01667","4 regiments, 9 battalions","1,689","Battle_of_Passchendaele","https://upload.wikimedia.org/wikipedia/commons/c/c8/Passchendaele_aerial_view.jpg","1917","12","2","Night action of 1/2 December 1917","German victory","The Night action of 1/2 December 1917 during the First World War, was a local operation on the Western Front, in Belgium at the Ypres Salient. The action was a British Fourth Army (re-named from the Second Army on 8 November) attack on the German 4th Army. The Third Battle of Ypres (31 July - 10 November) proper had ended officially on 20 November but the attack was intended to capture the heads of valleys leading eastwards from the ridge, to gain observation over German positions. On 18 November the VIII Corps on the right and II Corps on the left (northern) side of the Passchendaele Salient, took over from the Canadian Corps. The area was subjected to constant German artillery bombardment and its vulnerability to attack led to a suggestion by Brigadier Cecil Aspinall that the British should either retire to the west side of the Gheluvelt Plateau or advance to broaden the salient towards Westroosebeke (now Westrozebeke). Expanding the salient would make the troops in it less vulnerable to German artillery-fire and provide a better jumping off line for a resumption of the offensive in the spring of 1918. The British attacked towards Westroozebeke on the night of 1/2 December, dispensing with a preliminary bombardment s a ruse, the artillery remaining silent until eight minutes after the infantry advanced. The ploy failed because the noise of the British assembly and the difficulty of moving across muddy and waterlogged ground had alerted the Germans. In the moonlight, the British troops were visible when they were still 200 yd (180 m) short of the German defences. Some ground was captured and about 150 prisoners were taken but the attack on the redoubts failed and observation over the heads of the valleys on the east and north sides of the ridge, was not gained."
"48.8","6.71667","Second Army, 6th Army","66,500","Battle_of_the_Frontiers","https://upload.wikimedia.org/wikipedia/commons/1/12/World_War_1_Headlines_R01.jpg","1914","8","25","Battle of Lorraine","German victory","The Battle of Lorraine (14 August - 7 September 1914) was a battle on the Western Front during the First World War. The armies of France and Germany had completed their mobilisation, the French with Plan XVII, to conduct an offensive through Lorraine and Alsace into Germany and the Germans with Aufmarsch II West, for an offensive in the north through Luxembourg and Belgium into France, supplemented with attacks in the south to prevent the French from transferring troops to the greater threat in the north."
"50.45","3.95","3 cavalry divisions, 1 cavalry division, 4 corps, 1 cavalry brigade, 300 guns, 600 guns, 2 corps","1,638","Battle_of_the_Frontiers","https://upload.wikimedia.org/wikipedia/commons/f/f9/German_advance_(1914).jpg","1914","8","23","Battle of Mons","See [[#Analysis","The Battle of Mons was the first major action of the British Expeditionary Force (BEF) in the First World War. It was a subsidiary action of the Battle of the Frontiers, in which the Allies clashed with Germany on the French borders. At Mons, the British Army attempted to hold the line of the Mons-Condé Canal against the advancing German 1st Army. Although the British fought well and inflicted disproportionate casualties on the numerically superior Germans, they were eventually forced to retreat due both to the greater strength of the Germans and the sudden retreat of the French Fifth Army, which exposed the British right flank. Though initially planned as a simple tactical withdrawal and executed in good order, the British retreat from Mons lasted for two weeks and took the BEF to the outskirts of Paris before it counter-attacked in concert with the French, at the Battle of the Marne."
"47.7494","7.34","First Army, 7th Army, VII Corps, (30,000 men engaged), (45,000 men), Army of Alsace, XIVandXV Corps","2,500 PoW","Battle_of_the_Frontiers","https://upload.wikimedia.org/wikipedia/commons/6/6f/French_capture_of_Mulhouse,_8_August_1914.jpg","1914","8","26","Battle of Mulhouse (Mülhausen)","German victory","The Battle of Mulhouse (German: Mülhausen), also called the Battle of Alsace (French: Bataille d'Alsace), which began on 7 August 1914, was the opening attack of the First World War by the French Army against Germany. The battle was part of a French attempt to recover the province of Alsace, which France had ceded to the new German Empire following defeat in the Franco-Prussian War of 1870-1871. The French occupied Mulhouse on 8 August and were then forced out by German counter-attacks on 10 August. The French retired to Belfort, where General , the VII Corps commander, was sacked along with the commander of the 8th Cavalry Division. Events further north led to the German XIV and XV corps being moved away from Belfort and a second French offensive by the French VII Corps, reinforced and renamed the French Army of Alsace (General Paul Pau), began on 14 August. During the Battle of Lorraine, the principal French offensive by the First and Second armies, the Army of Alsace advanced cautiously into the border province of Lorraine (Lothringen). The French reached the area west of Mulhouse by 16 August and fought their way into the city by 19 August. The German survivors were pursued eastwards over the Rhine and the French took 3,000 prisoners. Joffre ordered the offensive to continue but by 23 August, preparations were halted as news of the French defeats in Lorraine and the Ardennes arrived. On 26 August, the French withdrew from Mulhouse to a more defensible line near Altkirch, to provide reinforcements for the French armies closer to Paris. The Army of Alsace was disbanded, the VII Corps was transferred to the Somme area in Picardy and the 8th Cavalry Division was attached to the First Army, to which two more divisions were sent later. The German 7th Army took part in the counter-offensive in Lorraine with the German 6th Army and in early September was transferred to the Aisne."
"50.9492","5.11056","5 regiments, 2,000 infantry, 2,400 cavalry, 4,000 cavalry, 450 infantry cyclists, 6 regiments","320 wounded, 160 killed","World_War_I, Battle_of_the_Frontiers","https://upload.wikimedia.org/wikipedia/commons/3/30/Zilverenhelmen.jpg","1914","8","12","Battle of Halen","Belgian victory","The Battle of Halen, also known as the Battle of the Silver Helmets (Dutch: Slag der Zilveren Helmen, French: Bataille des casques d'argent) because of the many cavalry helmets left behind on the battlefield by the German cuirassiers, took place on 12 August 1914 at the beginning of the First World War, between German forces led by Georg von der Marwitz and Belgian troops led by Léon De Witte. The name of the battle alludes to the Battle of the Golden Spurs (11 July 1302), when 500 pairs of golden spurs were recovered from the battlefield. Halen (Haelen in French) was a small market town and a convenient river crossing of the Gete and was situated on the principal axis of advance of the Imperial German army. The battle was a Belgian tactical victory but did little to delay the German invasion of Belgium."
"50.1408","2.64611","5 regiments, 2 divisions","6,769","Battle_of_the_Somme","https://upload.wikimedia.org/wikipedia/commons/4/47/Bassin_de_la_Somme.svg","1916","7","1","Attack on the Gommecourt Salient","German victory","The Attack on the Gommecourt Salient was a British operation against the northern flank of the German 2nd Army. The attack took place on 1 July 1916, on the Western Front in France, during the First World War. The attack was conducted by the British Third Army (Lieutenant-General Edmund Allenby) as a diversion, to protect the northern flank of the main attack. The British Fourth Army on the First day on the Somme, attacked from Serre southwards to the boundary with the French Sixth Army at Maricourt. To extend the attack front of the Fourth Army, the VII Corps (Lieutenant-General Thomas Snow) of the Third Army was to capture the Gommecourt Salient, the most westerly point of the Western Front. In the first week of May, the 56th (1/1st London) Division (Major-General Charles Hull) and the 46th (North Midland) Division (Major-General Edward Montagu-Stuart-Wortley) moved into the area for the attack. By 10 May, both divisions had taken over the front on the right flank of the 37th Division (Major-General Count Gleichen) and begun training for the operation, making no attempt to conceal the preparations. At 7:30 a.m. on 1 July, the attack on Gommecourt began and the 56th (1st London) Division to the south, overran the first two German trenches. Troops also reached the third trench but a strongpoint at Nameless Farm held out despite several attacks. The German artillery fired a standing barrage along no man's land and trapped the British on the far side all day, as German infantry gradually recaptured the lost trenches; attempts to send reinforcements from the British lines were costly failures. The 46th (North Midland) Division attack on the north side of the salient had even less success, a smoke screen led the attackers to lose direction as their advance was slowed by deep mud. Some parties of the 137th Brigade got into the German front line and parties of the 139th Brigade reached the second line but German small arms and barrage-fire on no man's land by artillery trapped the attackers and isolated them from their supports. The parties who got across no man's land were surrounded and destroyed, a few men being taken prisoner. The 46th (North Midland) Division had the fewest casualties of the 13 British divisions which attacked on 1 July, which got Montagu-Stuart-Wortley sacked (Stellenbosched) on 5 July. After several local truces, the British wounded were got in during 1 and 2 July, after which the area became a backwater. The Germans retreated from the Bapaume Salient, created by the Battle of the Somme, in February 1917 and abandoned Gommecourt, which was occupied unopposed on 27 February. In 1918, during the Kaiserschlacht (Spring Offensive 1 March - 18 July), the British dug an improvised defensive position, the Purple Line, to the south, east and north of the village but the 62nd (2nd West Riding) Division (Major-General Walter Braithwaite) at Bucquoy to the east stopped the German advance. On 28 March, the 41st Division (Major-General Sydney Lawford) occupied the purple line and a battalion of the 124th Brigade attacked Rossignol Wood. As night fell, the 4th Australian Brigade of the 4th Australian Division to the south of Bucquoy and the 2/8th Battalion, West Yorkshire Regiment, 185th Brigade [62nd (West Riding) Division], attacked the German positions to the south-east. The attack failed but a gap between the Australians and the 186th Brigade was closed and the German threat to Gommecourt removed."
"50.0574","2.88772","Reserve Army:Canadian Corps, Fourth Army: 14 divisions","French: 37,626 (Sixth and Tenth Army total), October: British: 57,722 (Fourth and Reserve Army total)","Battle_of_the_Somme","https://upload.wikimedia.org/wikipedia/commons/2/27/Allaines_Cassini.jpg","1916","10","18","Battle of Le Transloy","Indecisive","The Battle of Le Transloy was the last big attack by the Fourth Army of the British Expeditionary Force (BEF) in the 1916 Battle of the Somme in France, during the First World War. The battle was fought in conjunction with attacks by the French Tenth and Sixth armies on the southern flank and the Reserve/5th Army on the northern flank, against Army Group Rupprecht of Bavaria (Heeresgruppe Rupprecht) created on 28 August. General Ferdinand Foch, commander of groupe des armées du nord (Northern Army Group) and co-ordinator of the armies on the Somme, was unable to continue the sequential attacks of September because persistent rain, mist and fog grounded aircraft, turned the battlefield into a swamp and greatly increased the difficulty of transporting supplies to the front over the roads land devastated since 1 July. The German armies on the Somme managed a recovery after the string of defeats in September, with fresh divisions to replace exhausted troops and more aircraft, artillery and ammunition diverted from Verdun and stripped from other parts of the Western Front. Command of the German Air Service (Die Fliegertruppen) was centralised and the new Luftstreitkräfte (German Air Force) was able to challenge Anglo-French air superiority with the reinforcements and new, superior, fighter aircraft. The German flyers further reduced the ability of the Anglo-French airmen to support the armies with artillery-observation and contact patrols in the rare periods of clear weather. The German armies lost much less ground and had fewer casualties in October than in September (the costliest month of the battle) but the proportion of casualties increased from 78.9 to 82.3 per cent of the Anglo-French total. Rain, fog and mud were lesser problems for the Germans, who had to carry supplies forward over a much narrower beaten zone and were being forced back onto undamaged ground. German bombardments on the few roads between the original front line and the line in October increased the difficulties of the British and French armies; the size and ambition of Anglo-French attacks was reduced progressively to local operations. Every soldier endured miserable conditions but the Germans knew that the onset of winter would end the battle, despite the many extra casualties caused by illness. The British and French outnumbered the Germans and could relieve divisions after shorter periods in the line. Severe criticism of General Sir Douglas Haig and General Henry Rawlinson during and since the war for persisting with attacks on October, was challenged in 2009 by William Philpott, who put the British share of the battle into the context of strategic subordination to French wishes, the concept of a general Allied offensive established by Joffre and the continuation of French attacks south of Le Transloy which had to be supported by British operations. In a 2017 publication, Jack Sheldon translated overlooked German material on the ordeal endured by the German armies."
"50.0319","2.87333","4 divisions, 11 British divisions, 7 French divisions","5,000","Battle_of_the_Somme","https://upload.wikimedia.org/wikipedia/commons/4/4b/Guards_Division,_Somme,_night,_25_September_1916.jpg","1916","9","28","Battle of Morval","Anglo-French victory",NA
"50.0167","2.8","12 divisions","I Anzac Corps","Battle_of_the_Somme","https://upload.wikimedia.org/wikipedia/commons/f/fc/Gibraltar_bunker_Pozieres_(AWM_EZ0098).jpg","1916","9","3","Battle of Pozières","British victory","The Battle of Pozières (23 July - 3 September 1916) took place in northern France around the village of Pozières, during the Battle of the Somme. The costly fighting ended with the British in possession of the plateau north and east of the village, in a position to menace the German bastion of Thiepval from the rear. The Australian official historian Charles Bean wrote that Pozières ridge is more densely sown with Australian sacrifice than any other place on earth."
"50.0545","2.68839","6 divisions, 3 divisions","12,500","Battle_of_the_Somme","https://upload.wikimedia.org/wikipedia/commons/8/82/Aerial_photograph_of_Thiepval_bombardment_25-09-1916_IWM_Q_63740.jpg","1916","9","28","Battle of Thiepval Ridge","British victory","The Battle of Thiepval Ridge was the first large offensive of the Reserve Army (Lieutenant General Hubert Gough), during the Battle of the Somme on the Western Front during the First World War. The attack was intended to benefit from the Fourth Army attack in the Battle of Morval, by starting 24 hours afterwards. The battle was fought on a front from Courcelette in the east, near the Albert-Bapaume road, to Thiepval and the Schwaben Redoubt (Schwaben-Feste) in the west, which overlooked the German defences further north in the Ancre valley, the rising ground towards Beaumont-Hamel and Serre beyond. Thiepval Ridge was well fortified and the German defenders fought with great determination, while the British co-ordination of infantry and artillery declined after the first day, due to the confused nature of the fighting in the mazes of trenches, dugouts and shell-craters. The final British objectives were not reached until a reorganisation of the Reserve Army and the Battle of the Ancre Heights (1 October - 11 November). Organisational difficulties and deteriorating weather frustrated General Joseph Joffre's intention to proceed with vigorous co-ordinated attacks by the Anglo-French armies, which became disjointed and declined in effectiveness during late September, at the same time as a revival occurred in the German defence. The British experimented with new techniques in gas warfare, machine-gun bombardment and tank-infantry co-operation. The German defenders on the Somme front struggled to withstand the preponderance of men and material fielded by the Anglo-French, despite reorganisation and substantial reinforcement of troops, artillery and aircraft from Verdun. September became the month most costly in casualties for the German armies on the Somme."
"50.0028","2.65278","6 divisions, 11 French divisions, 13 British divisions","French, 1 July: 1,590, 2â€“21 July: 17,600, 2â€“13 July: 25,000, British, 1 July: 57,470","Battle_of_the_Somme","https://upload.wikimedia.org/wikipedia/commons/a/ae/British_plan_Somme_1_July_1916.png","1916","7","13","Battle of Albert (1916)","See the [[#Aftermath",NA
"50.0274","2.75417","5divisions, 3 divisions","9,194","Battle_of_the_Somme","https://upload.wikimedia.org/wikipedia/commons/7/72/Delville_Wood_14_July_1916.png","1916","7","17","Battle of Bazentin Ridge","British victory","The Battle of Bazentin Ridge (14-17 July 1916) was part of the Battle of the Somme (1 July - 18 November) on the Western Front in France, during the First World War. On 14 July, the British Fourth Army (General Henry Rawlinson) made a dawn attack against the German 2nd Army (General Fritz von Below) in the Brown Position (Braune Stellung), from Delville Wood westwards to Bazentin le Petit Wood. Dismissed beforehand by a French commander as an attack organized for amateurs by amateurs, the British succeeded. Attempts to use the opportunity to capture High Wood failed, due to the German success in holding on to the north end of Longueval and parts of Delville Wood, from which attacks on High Wood could be engaged from the flank. The British cavalry, intended to provide a faster-moving exploitation force, was badly delayed by the devastated ground, shell-holes and derelict trenches. In the afternoon, infantry of the British 7th Division attacked High Wood, when an earlier advance could have occupied the wood unopposed. The British found German troops in parts of the wood and in the Switch Line along the ridge, which cut through the north-east part of the wood. British cavalry eventually attacked east of the wood and overran German infantry hiding in standing crops, inflicting about 100 casualties for a loss of eight troopers. The cavalry attack was supported by an artillery-observation aircraft, whose crew saw the Germans in the crops and fired at them with their Lewis guns. The British struggled to exploit the success and the 2nd Army recovered, leading to another period of attritional line straightening attacks and German counter-attacks before the British and French could resume general attacks in mid-September."
"49.9989","2.71583","3 brigades from 3 divisions, 2 regiments, 1 battalion","8,791","Battle_of_the_Somme, World_War_I","https://upload.wikimedia.org/wikipedia/commons/0/0d/7th_Division_advance_Somme_01-07-1916_IWM_Q_89.jpg","1916","7","2","Capture of Fricourt","British victory",NA
"50.0594","2.84333","1 division, 2 regiments","part of 4,152, (16 September â€“ 1 October)","World_War_I, Battle_of_the_Somme","https://upload.wikimedia.org/wikipedia/commons/b/b2/BVRC-Great-War-Contingent_1914.jpg","1916","9","26","Capture of Gueudecourt","British victory",NA
"50.0322","2.69861","2 divisions, 3 regiments","9,860","Battle_of_the_Somme, World_War_I","https://upload.wikimedia.org/wikipedia/commons/2/27/Lochnagar_Crater_Ovillers.jpg","1916","7","6","Capture of La Boisselle","British victory","The Capture of La Boisselle (1-6 July 1916) was a tactical incident during the Battle of Albert, the name given by the British to the first two weeks of the Battle of the Somme. The village of La Boisselle forms part of the small commune of Ovillers-la-Boisselle about 22 mi (35 km) north-east of Amiens in the Somme department in Picardie in northern France. To the north-east of La Boisselle lies Ovillers; by 1916, the village was called Ovillers by the British Expeditionary Force (BEF) to avoid confusion with La Boisselle, south of the road. On 1 July 1916, the first day on the Somme, La Boisselle was attacked by the 34th Division, III Corps but the bombardment had not damaged the German deep-mined dug-outs (minierte Stollen) and a German listening post overheard a British telephone conversation the day before, which gave away the attack. The III Corps divisions suffered more than 11,000 casualties and failed to capture La Boisselle or Ovillers, gaining only small footholds near the boundary with XV Corps to the south and at Schwabenhöhe (Swabian heights), a field fortification in the German front line, after the explosion of the Lochnagar mine had destroyed some of its defences. The advance of the 103rd Brigade was over ground with a fold, which meant that the disaster of the attack by preceding brigades occurred in dead ground. As the 103rd Brigade advanced from behind the British front line, it was engaged by artillery and machine-gun fire, which inflicted 70 percent casualties before the troops reached the British line. The 19th (Western) Division was rushed forward from reserve, in case of a German counter-attack on Albert and to continue the attack; most of the village was captured by 4 July and the operation was complete by 6 July."
"49.9978","2.73694","1 division, 1 regiment","3,380","Battle_of_the_Somme, World_War_I","https://upload.wikimedia.org/wikipedia/commons/d/d6/Gordon_Highlanders_Mametz_1_July_1916.jpg","1916","7","1","Capture of Mametz","British victory","The Capture of Mametz took place on 1 July 1916, when the British Fourth Army attacked the German 2nd Army on the Western Front, during the first day of the Battle of the Somme. Mametz is a village on the D 64 road, about 20 mi (32 km) north-east of Amiens and 4 mi (6.4 km) east of Albert. Fricourt lies to the west, Contalmaison is to the north, Montauban to the north-east and Carnoy and Maricourt are to the south-east. Mametz Wood is 1,000 yd (910 m) to the north-west and before 1914, the village was the fifth largest in the area, with about 120 houses and had a station on the line from Albert to Péronne. During the Battle of Albert (25 to 29 September) 1914 the II Bavarian Corps attacked westwards north of the Somme but was fought to a standstill east of Mametz. Reinforced by the XIV Reserve Corps the Germans on the north side of the Somme attacked again and took Mametz on 29 September. After a mutually costly battle for Fricourt, where the French were eventually forced out, the front line stabilised and both sides began to dig improvised defences. In mid-December the French conducted a local attack in the Mametz area but were repulsed with many casualties. Mine warfare began soon after a front line was established but the most extensive mining took place further north at La Boisselle and during 1915, the area around Mametz became a comparative backwater. The Germans began systematic fortification of the area, according to a directive from Erich von Falkenhayn the German army Chief of Staff, to fortify the Western Front so that a small number of infantry could defend the front indefinitely and later in the year began work on second and third defensive positions but in the Somme area, the defences north of the Bapaume-Albert were improved first and by July 1916 the first position defences around Mametz were extensive but the second position was a shallow trench and the third position had only been marked out. In June 1916 the British preliminary bombardment cut much of the barbed wire protecting the Mametz defences and destroyed many of the trenches in the first position occupied by Reserve Infantry Regiment 109 of the 28th Reserve Division. When the 7th Division advanced behind a creeping barrage, much of the German front line was quickly overrun and many prisoners taken; delays further forward caused the infantry to lag behind the barrage and suffer far more casualties. Mametz was occupied during the morning by the 20th Brigade but a German counter-attack forced most of the British troops out, until a second attack during the afternoon, when the advance of the 18th (Eastern) Division on the right flank, had cut the Germans in the village off from Montauban to the east. The German defence collapsed and the 7th Division reached all its objectives on the right and in the centre and began to consolidate, ready to receive a German counter-attack. British and French attacks south of the Albert-Bapaume road continued on 2 July and by 13 July had pushed up close to the German second position through Mametz Wood to the north of Mametz, ready for the Battle of Bazentin Ridge on 14 July, the 7th Division having been relieved by the 38th (Welsh) Division on 5 July. In 1918, the village was recaptured by German troops on 25 March, during Operation Michael the German spring offensive, when the 17th (Northern) Division, the 12th (Eastern) Division and the 1st Dismounted Brigade of the 1st Cavalry Division were forced to retire to the north-west. Mametz and the vicinity were retaken for the last time on 26 August by the 18th and 12th (Eastern) Divisions."
"50.1408","2.64611","1 division, 1 regiment","1,854","Battle_of_the_Somme, World_War_I","https://upload.wikimedia.org/wikipedia/commons/9/97/German_defensive_lines,_Martinpuich,_Le_Sars_and_Flers_area,_Somme_1916.png","1916","9","15","Capture of Martinpuich","British victory","The Capture of Martinpuich took place on 15 September 1916. Martinpuich is situated 18 miles (29 km) south of Arras, near the junction of the D 929 and D 6 roads, opposite Courcelette, in the Pas-de-Calais, France. The village lies south of Le Sars, west of Flers and north-west of High Wood. In September 1914, during the Race to the Sea, the divisions of the German XIV Corps advanced on the north bank of the Somme westwards towards Albert and Amiens, passing through Martinpuich. The village became a backwater until 1916, when the British and French began the Battle of the Somme (1 July - 13 November) and was the site of several air operations by the Royal Flying Corps (RFC), which attacked German supply dumps in the vicinity. The 15th (Scottish) Division of the Fourth Army captured the village on 15 September, during the Battle of Flers-Courcelette (15-22 September). Several hundred prisoners of the 3rd Bavarian Division and the 45th Reserve Division were taken and after the village was captured, the pre-war light railway was repaired. The village was lost on 25 March 1918, during the German spring offensive (Operation Michael) and was recaptured for the last time on 25 August, by the British 21st Division."
